# PSI-MS controlled vocabulary: https://raw.githubusercontent.com/HUPO-PSI/psi-ms-CV/master/psi-ms.obo
# Snapshot SHA256 606cf9ffe0e201a1fb947340f71e380b8cd1a4faaef02b4137ced050d965df2d
# data-version: 4.1.261
# Only category, accession and canonical label; no definitions or file-provided text.
INSTRUMENT_MODEL	MS:1000634	DSQ
INSTRUMENT_MODEL	MS:1000635	ITQ 700
INSTRUMENT_MODEL	MS:1000636	ITQ 900
INSTRUMENT_MODEL	MS:1000637	ITQ 1100
INSTRUMENT_MODEL	MS:1000638	LTQ XL ETD
INSTRUMENT_MODEL	MS:1000639	LTQ Orbitrap XL ETD
INSTRUMENT_MODEL	MS:1000640	DFS
INSTRUMENT_MODEL	MS:1000641	DSQ II
INSTRUMENT_MODEL	MS:1000642	MALDI LTQ XL
INSTRUMENT_MODEL	MS:1000643	MALDI LTQ Orbitrap
INSTRUMENT_MODEL	MS:1000644	TSQ Quantum Access
INSTRUMENT_MODEL	MS:1000645	Element XR
INSTRUMENT_MODEL	MS:1000646	Element 2
INSTRUMENT_MODEL	MS:1000647	Element GD
INSTRUMENT_MODEL	MS:1000648	GC IsoLink
INSTRUMENT_MODEL	MS:1000649	Exactive
INSTRUMENT_MODEL	MS:1000651	3200 QTRAP
INSTRUMENT_MODEL	MS:1000652	4800 Plus MALDI TOF/TOF
INSTRUMENT_MODEL	MS:1000653	API 3200
INSTRUMENT_MODEL	MS:1000654	API 5000
INSTRUMENT_MODEL	MS:1000655	QSTAR Elite
INSTRUMENT_MODEL	MS:1000656	QSTAR Pulsar
INSTRUMENT_MODEL	MS:1000657	QSTAR XL
INSTRUMENT_MODEL	MS:1000658	4800 Proteomics Analyzer
INSTRUMENT_MODEL	MS:1000660	Xevo MRT MS
INSTRUMENT_MODEL	MS:1000675	6220 Time-of-Flight LC/MS
INSTRUMENT_MODEL	MS:1000676	6510 Quadrupole Time-of-Flight LC/MS
INSTRUMENT_MODEL	MS:1000677	6520A Quadrupole Time-of-Flight LC/MS
INSTRUMENT_MODEL	MS:1000695	apex ultra
INSTRUMENT_MODEL	MS:1000696	autoflex III smartbeam
INSTRUMENT_MODEL	MS:1000697	Bruker Daltonics HCT Series
INSTRUMENT_MODEL	MS:1000698	HCTultra
INSTRUMENT_MODEL	MS:1000699	HCTultra PTM
INSTRUMENT_MODEL	MS:1000700	HCTultra ETD II
INSTRUMENT_MODEL	MS:1000701	microflex LT
INSTRUMENT_MODEL	MS:1000702	micrOTOF
INSTRUMENT_MODEL	MS:1000703	micrOTOF-Q
INSTRUMENT_MODEL	MS:1000704	micrOTOF-Q II
INSTRUMENT_MODEL	MS:1000705	ultraflex III TOF/TOF
INSTRUMENT_MODEL	MS:1000743	TSQ Quantum Ultra AM
INSTRUMENT_MODEL	MS:1000748	SSQ 7000
INSTRUMENT_MODEL	MS:1000749	TSQ 7000
INSTRUMENT_MODEL	MS:1000750	TSQ
INSTRUMENT_MODEL	MS:1000751	TSQ Quantum Ultra
INSTRUMENT_MODEL	MS:1000818	Acquity UPLC PDA
INSTRUMENT_MODEL	MS:1000819	Acquity UPLC FLR
INSTRUMENT_MODEL	MS:1000854	LTQ XL
INSTRUMENT_MODEL	MS:1000855	LTQ Velos
INSTRUMENT_MODEL	MS:1000856	LTQ Velos/ETD
INSTRUMENT_MODEL	MS:1000870	4000 QTRAP
INSTRUMENT_MODEL	MS:1000931	QTRAP 5500
INSTRUMENT_MODEL	MS:1000932	TripleTOF 5600
INSTRUMENT_MODEL	MS:1000935	6470A Triple Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1000936	6470B Triple Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1000937	6495C Triple Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1001482	5800 TOF/TOF
INSTRUMENT_MODEL	MS:1001510	TSQ Vantage
INSTRUMENT_MODEL	MS:1001533	Bruker Daltonics esquire series
INSTRUMENT_MODEL	MS:1001534	Bruker Daltonics flex series
INSTRUMENT_MODEL	MS:1001535	Bruker Daltonics BioTOF series
INSTRUMENT_MODEL	MS:1001536	Bruker Daltonics micrOTOF series
INSTRUMENT_MODEL	MS:1001537	BioTOF
